image_path,title,popularity,release_date,image_height,image_width,person_count_L,person_count_UL
filtered_posters/poster_1947.jpg,Hamilton,17.915,2020-07-03,750,500,1,1
filtered_posters/poster_1948.jpg,Crimes of the Future,17.915,2022-05-25,750,500,1,1
filtered_posters/poster_1949.jpg,Stephen Curry: Underrated,17.935,2023-07-21,750,500,0,2
filtered_posters/poster_1950.jpg,Cosmoball,17.912,2020-08-27,750,500,3,9
filtered_posters/poster_1951.jpg,Allied,17.92,2016-11-17,750,500,0,4
filtered_posters/poster_1952.jpg,Winter Boy,17.907,2022-11-30,750,500,2,4
filtered_posters/poster_1953.jpg,Ticket to Paradise,17.88,2022-09-08,750,500,3,6
filtered_posters/poster_1954.jpg,Inu-Oh,17.878,2022-05-28,750,500,1,4
filtered_posters/poster_1955.jpg,Good Boy,17.887,2022-06-03,750,500,0,2
filtered_posters/poster_1956.jpg,Ashes in the Sky,17.845,2023-04-28,750,500,4,5
filtered_posters/poster_1957.jpg,God's Crooked Lines,17.843,2022-10-06,750,500,0,4
filtered_posters/poster_1958.jpg,Artem & Eva,17.854,2023-03-07,750,500,2,3
filtered_posters/poster_1959.jpg,Ciao Alberto,17.832,2021-11-12,750,500,2,4
filtered_posters/poster_1960.jpg,Mega Ape,17.827,2023-10-13,750,500,2,3
filtered_posters/poster_1961.jpg,The Ancestral,17.825,2022-03-24,750,500,0,4
filtered_posters/poster_1962.jpg,Blowback,17.789,2022-06-17,750,500,2,2
filtered_posters/poster_1963.jpg,Tune in for Love,17.778,2019-08-28,750,500,2,4
filtered_posters/poster_1964.jpg,Shattered,17.824,2022-01-14,750,500,4,4
filtered_posters/poster_1965.jpg,Widows,17.838,2018-11-06,750,500,5,13
filtered_posters/poster_1966.jpg,Pokémon the Movie: The Power of Us,17.933,2018-07-13,750,500,3,6
filtered_posters/poster_1967.jpg,Blockers,17.753,2018-03-14,750,500,6,10
filtered_posters/poster_1968.jpg,The Little Mermaid,17.854,2018-08-02,750,500,1,2
filtered_posters/poster_1969.jpg,The Lost City of Z,17.827,2017-03-15,750,500,1,1
filtered_posters/poster_1970.jpg,Skin,17.734,2019-07-26,750,500,0,2
filtered_posters/poster_1971.jpg,Promare,17.722,2019-05-24,750,500,0,1
filtered_posters/poster_1972.jpg,Happiness for Beginners,17.733,2023-07-23,750,500,4,5
filtered_posters/poster_1973.jpg,Jexi,17.724,2019-10-10,750,500,1,1
filtered_posters/poster_1974.jpg,Just the Two of Us,17.716,2023-05-24,750,500,2,2
filtered_posters/poster_1975.jpg,Over the Sky,17.691,2020-11-27,750,500,1,3
filtered_posters/poster_1976.jpg,Second Act,17.729,2018-11-22,750,500,1,1
filtered_posters/poster_1977.jpg,Hellhole,17.694,2022-10-26,750,500,1,2
filtered_posters/poster_1978.jpg,Nobody Sleeps in the Woods Tonight 2,17.657,2021-10-27,750,500,0,0
filtered_posters/poster_1979.jpg,Pil's Adventures,17.677,2021-08-11,750,500,2,5
filtered_posters/poster_1980.jpg,My Sweet Monster,17.656,2021-10-14,750,500,1,5
filtered_posters/poster_1981.jpg,Mermaid Down,17.654,2019-10-15,750,500,0,1
filtered_posters/poster_1982.jpg,Black Lotus,17.649,2023-04-12,750,500,3,4
filtered_posters/poster_1983.jpg,80 for Brady,17.648,2023-02-03,750,500,3,7
filtered_posters/poster_1984.jpg,Lost Illusions,17.636,2021-10-20,750,500,0,10
filtered_posters/poster_1985.jpg,You Were Never Really Here,17.655,2017-11-08,750,500,1,2
filtered_posters/poster_1986.jpg,Johnny English Strikes Again,17.646,2018-09-13,750,500,1,2
filtered_posters/poster_1987.jpg,Dark Asset,17.631,2023-09-22,750,500,3,4
filtered_posters/poster_1988.jpg,Curious Caterer: Dying for Chocolate,17.603,2022-04-10,750,500,1,2
filtered_posters/poster_1989.jpg,The Hate U Give,17.607,2018-10-19,750,500,2,2
filtered_posters/poster_1990.jpg,A.I. Rising,17.602,2018-02-25,750,500,2,2
filtered_posters/poster_1991.jpg,Marvel Rising: Chasing Ghosts,17.589,2019-01-16,750,500,1,7
filtered_posters/poster_1992.jpg,The War with Grandpa,17.58,2020-08-27,750,500,2,2
filtered_posters/poster_1993.jpg,Tchaikovsky’s Wife,17.57,2022-11-11,750,500,1,3
filtered_posters/poster_1994.jpg,Valley of the Dead,17.57,2020-10-08,750,500,3,12
filtered_posters/poster_1995.jpg,Superman: Red Son,17.566,2020-02-24,750,500,10,13
filtered_posters/poster_1996.jpg,Scooby-Doo! The Sword and the Scoob,17.562,2021-02-24,750,500,1,7
filtered_posters/poster_1997.jpg,Breaking,17.583,2022-08-25,750,500,0,1
filtered_posters/poster_1998.jpg,Like a Boss,17.581,2020-01-09,750,500,1,4
filtered_posters/poster_1999.jpg,Do You Believe?,17.591,2015-03-20,750,500,6,7
filtered_posters/poster_2000.jpg,Prospect,17.566,2018-10-02,750,500,2,5
filtered_posters/poster_2001.jpg,Hot Seat,17.56,2022-07-01,750,500,3,3
filtered_posters/poster_2002.jpg,Dangerous,17.558,2021-11-05,750,500,6,9
filtered_posters/poster_2003.jpg,Desperate Riders,17.555,2022-02-25,750,500,1,5
filtered_posters/poster_2004.jpg,Surrounded,17.554,2023-04-02,750,500,1,1
filtered_posters/poster_2005.jpg,Dead in a Week (Or Your Money Back),17.557,2018-09-12,750,500,2,3
filtered_posters/poster_2006.jpg,Bubble,17.536,2022-02-14,750,500,0,2
filtered_posters/poster_2007.jpg,The Courier,17.539,2020-01-24,750,500,2,3
filtered_posters/poster_2008.jpg,Friends: The Reunion,17.515,2021-05-27,750,500,5,9
filtered_posters/poster_2009.jpg,Recalled,17.529,2021-04-21,750,500,2,5
filtered_posters/poster_2010.jpg,Prey,17.499,2021-09-10,750,500,2,5
filtered_posters/poster_2011.jpg,Three Wishes for Cinderella,17.536,2021-11-12,750,500,0,1
filtered_posters/poster_2012.jpg,Batman: Hush,17.516,2019-07-19,750,500,1,8
filtered_posters/poster_2013.jpg,The Exorcism of Carmen Farias,17.526,2021-05-05,750,500,1,1
filtered_posters/poster_2014.jpg,The Zone of Interest,17.494,2023-12-15,750,500,0,2
filtered_posters/poster_2015.jpg,Luckiest Girl Alive,17.496,2022-09-30,750,500,1,3
filtered_posters/poster_2016.jpg,What Men Want,17.489,2019-02-08,750,500,1,2
filtered_posters/poster_2017.jpg,Mindcage,17.478,2022-12-16,750,500,2,6
filtered_posters/poster_2018.jpg,The Man with the Iron Heart,17.496,2017-05-25,750,500,0,2
filtered_posters/poster_2019.jpg,Prancer: A Christmas Tale,17.459,2022-11-22,750,500,2,4
filtered_posters/poster_2020.jpg,7500,17.458,2019-12-26,750,500,1,1
filtered_posters/poster_2021.jpg,Nocturnal Animals,17.493,2016-11-04,750,500,0,3
filtered_posters/poster_2022.jpg,The Knight of Shadows: Between Yin and Yang,17.459,2019-02-05,750,500,4,7
filtered_posters/poster_2023.jpg,Nerve,17.454,2016-06-27,750,500,0,0
filtered_posters/poster_2024.jpg,Dragged Across Concrete,17.448,2018-09-03,750,500,5,9
filtered_posters/poster_2025.jpg,Fate/stay night: Heaven's Feel I. Presage Flower,17.439,2017-10-14,750,500,1,8
filtered_posters/poster_2026.jpg,The Other Woman,17.443,2014-04-16,750,500,0,6
filtered_posters/poster_2027.jpg,Captain Underpants: The First Epic Movie,17.433,2017-06-01,750,500,1,6
filtered_posters/poster_2028.jpg,Slender Man,17.441,2018-08-10,750,500,0,0
filtered_posters/poster_2029.jpg,Honest Thief,17.399,2020-09-03,750,500,1,2
filtered_posters/poster_2030.jpg,The Weekend Away,17.408,2022-03-03,750,500,1,1
filtered_posters/poster_2031.jpg,The Other Side of Heaven 2: Fire of Faith,17.401,2019-06-28,750,500,8,10
filtered_posters/poster_2032.jpg,The Unhealer,17.395,2020-10-09,750,500,2,6
filtered_posters/poster_2033.jpg,Palm Swings,17.376,2017-10-03,750,500,5,12
filtered_posters/poster_2034.jpg,The Neon Demon,17.353,2016-05-31,750,500,0,1
filtered_posters/poster_2035.jpg,Security,17.422,2017-03-04,750,500,2,3
filtered_posters/poster_2036.jpg,The Highwaymen,17.351,2019-03-15,750,500,1,3
filtered_posters/poster_2037.jpg,Righteous Thieves,17.35,2023-03-10,750,500,5,9
filtered_posters/poster_2038.jpg,Lying and Stealing,17.332,2019-07-12,750,500,2,3
filtered_posters/poster_2039.jpg,A Christmas Prince: The Royal Baby,17.337,2019-12-05,750,500,0,5
filtered_posters/poster_2040.jpg,"Batman: The Long Halloween, Part One",17.331,2021-06-21,750,500,2,3
filtered_posters/poster_2041.jpg,Seal Team,17.314,2021-10-28,750,500,3,9
filtered_posters/poster_2042.jpg,My Spy,17.369,2020-01-09,750,500,0,2
filtered_posters/poster_2043.jpg,My Husband's Double Life,17.393,2018-08-18,750,500,1,5
filtered_posters/poster_2044.jpg,She Said,17.312,2022-11-17,750,500,1,2
filtered_posters/poster_2045.jpg,Hotel Mumbai,17.379,2019-03-14,750,500,2,3
filtered_posters/poster_2046.jpg,Godzilla: The Planet Eater,17.346,2018-11-09,750,500,1,4
filtered_posters/poster_2047.jpg,Respect,17.287,2021-08-12,750,500,1,3
filtered_posters/poster_2048.jpg,The Forgotten Battle,17.301,2021-06-05,750,500,4,6
filtered_posters/poster_2049.jpg,Fantasy Football,17.287,2022-11-25,750,500,2,5
filtered_posters/poster_2050.jpg,Sadako,17.282,2019-05-24,750,500,1,1
filtered_posters/poster_2051.jpg,Fear of Rain,17.277,2021-02-12,750,500,2,4
filtered_posters/poster_2052.jpg,Muppets Haunted Mansion,17.27,2021-10-08,750,500,1,7
filtered_posters/poster_2053.jpg,Barbie: Spy Squad,17.291,2016-01-15,750,500,0,9
filtered_posters/poster_2054.jpg,Reclaim,17.265,2022-07-29,750,500,1,1
filtered_posters/poster_2055.jpg,Shooting Stars,17.261,2023-06-02,750,500,0,3
filtered_posters/poster_2056.jpg,The Mystic Nine: Begonia from Qingshan,17.244,2022-02-10,750,500,1,4
filtered_posters/poster_2057.jpg,Anchorman 2: The Legend Continues,17.285,2013-12-18,750,500,1,6
filtered_posters/poster_2058.jpg,Nightmare Cinema,17.245,2018-06-21,750,500,0,0
filtered_posters/poster_2059.jpg,Bullet Proof,17.265,2022-08-19,750,500,1,2
filtered_posters/poster_2060.jpg,Tremors: Shrieker Island,17.231,2020-10-20,750,500,0,7
filtered_posters/poster_2061.jpg,Every Breath You Take,17.255,2021-04-02,750,500,2,2
filtered_posters/poster_2062.jpg,Destination Wedding,17.229,2018-08-02,750,500,3,3
filtered_posters/poster_2063.jpg,The Cursed,17.218,2021-07-28,750,500,0,2
filtered_posters/poster_2064.jpg,Lupin III: The First,17.222,2019-12-06,750,500,4,12
filtered_posters/poster_2065.jpg,Colonia,17.244,2015-06-24,750,500,3,11
filtered_posters/poster_2066.jpg,The Kiss,17.191,2022-10-15,750,500,1,8
filtered_posters/poster_2067.jpg,Primal,17.189,2019-12-27,750,500,1,3
filtered_posters/poster_2068.jpg,S.W.A.T.,17.193,2019-12-29,750,500,1,7
filtered_posters/poster_2069.jpg,Salyut-7,17.189,2017-09-22,750,500,0,1
filtered_posters/poster_2070.jpg,Pawn,17.182,2020-09-29,750,500,0,4
filtered_posters/poster_2071.jpg,Batman: Bad Blood,17.18,2016-01-19,750,500,0,5
filtered_posters/poster_2072.jpg,Coma,17.164,2019-11-19,750,500,1,5
filtered_posters/poster_2073.jpg,The Mad Women's Ball,17.163,2021-09-12,750,500,5,5
filtered_posters/poster_2074.jpg,The Ghosts of Monday,17.159,2022-08-29,750,500,1,1
filtered_posters/poster_2075.jpg,Shut In,17.152,2022-03-24,750,500,0,2
filtered_posters/poster_2076.jpg,Gone Mom: The Disappearance of Jennifer Dulos,17.149,2021-06-05,750,500,1,1
filtered_posters/poster_2077.jpg,Vanquish,17.168,2021-04-16,750,500,1,2
filtered_posters/poster_2078.jpg,"Barbie: Big City, Big Dreams",17.146,2021-08-20,750,500,1,2
filtered_posters/poster_2079.jpg,Long Live Love!,17.14,2023-06-29,750,500,4,10
filtered_posters/poster_2080.jpg,Z-O-M-B-I-E-S,17.147,2018-02-16,750,500,3,12
filtered_posters/poster_2081.jpg,Gold,17.136,2016-02-03,750,500,1,2
filtered_posters/poster_2082.jpg,Inuyashiki,17.166,2018-04-20,750,500,1,2
filtered_posters/poster_2083.jpg,The Blind,17.11,2023-09-28,750,500,1,6
filtered_posters/poster_2084.jpg,See for Me,17.119,2022-01-07,750,500,0,0
filtered_posters/poster_2085.jpg,The Cloverfield Paradox,17.129,2018-02-04,750,500,4,5
filtered_posters/poster_2086.jpg,Obsession,17.12,2015-06-04,750,500,1,2
filtered_posters/poster_2087.jpg,Darker Shades of Summer,17.131,2023-03-01,750,500,2,2
filtered_posters/poster_2088.jpg,Devil's Workshop,17.096,2022-09-30,750,500,1,1
filtered_posters/poster_2089.jpg,Diary of a Wimpy Kid,17.082,2021-12-03,750,500,1,7
filtered_posters/poster_2090.jpg,A Week in Paradise,17.073,2022-02-11,750,500,2,3
filtered_posters/poster_2091.jpg,A Christmas Miracle for Daisy,17.061,2021-12-11,750,500,4,5
filtered_posters/poster_2092.jpg,Sgt. Stubby: An American Hero,17.112,2018-04-13,750,500,1,4
filtered_posters/poster_2093.jpg,Superwho?,17.078,2022-02-02,750,500,8,13
filtered_posters/poster_2094.jpg,Booksmart,17.064,2019-05-24,750,500,2,3
filtered_posters/poster_2095.jpg,Good Boys,17.058,2019-08-14,750,500,3,3
filtered_posters/poster_2096.jpg,Riverdance: The Animated Adventure,17.051,2021-05-28,750,500,1,6
filtered_posters/poster_2097.jpg,American Murderer,17.048,2022-10-21,750,500,1,4
filtered_posters/poster_2098.jpg,Drive My Car,17.047,2021-08-18,750,500,2,4
filtered_posters/poster_2099.jpg,Rocky Aur Rani Kii Prem Kahaani,17.054,2023-07-28,750,500,2,4
filtered_posters/poster_2100.jpg,Kalashnikov AK-47,17.023,2020-02-20,750,500,0,2
filtered_posters/poster_2101.jpg,Call Me Alma,17.022,2023-08-10,750,500,1,3
filtered_posters/poster_2102.jpg,Butchers,17.031,2020-10-15,750,500,1,2
filtered_posters/poster_2103.jpg,Escape from Pretoria,17.013,2020-03-06,750,500,1,3
filtered_posters/poster_2104.jpg,Presences,17.014,2022-09-07,750,500,1,1
filtered_posters/poster_2105.jpg,Queenpins,16.995,2021-08-26,750,500,2,8
filtered_posters/poster_2106.jpg,Ammonite,16.992,2020-11-13,750,500,0,2
filtered_posters/poster_2107.jpg,Third Person,17.027,2013-09-09,750,500,6,7
filtered_posters/poster_2108.jpg,Black Adam: Saviour or Destroyer?,16.978,2022-10-15,750,500,2,7
filtered_posters/poster_2109.jpg,Accident Man,17.084,2018-02-06,750,500,6,10
filtered_posters/poster_2110.jpg,Stuber,16.981,2019-07-11,750,500,2,2
filtered_posters/poster_2111.jpg,Pets United,16.978,2019-11-08,750,500,8,11
filtered_posters/poster_2112.jpg,Litsoneras,16.972,2023-07-28,750,500,1,1
filtered_posters/poster_2113.jpg,Proof of Love,16.958,2022-11-25,750,500,2,3
filtered_posters/poster_2114.jpg,Jarhead 3: The Siege,17.051,2016-01-20,750,500,3,9
filtered_posters/poster_2115.jpg,The Girl on the Train,17.048,2016-10-05,750,500,1,1
filtered_posters/poster_2116.jpg,A Beautiful Day in the Neighborhood,16.937,2019-09-07,750,500,0,2
filtered_posters/poster_2117.jpg,Nowhere Special,16.942,2020-09-10,750,500,1,3
filtered_posters/poster_2118.jpg,Synchronic,16.922,2020-10-23,750,500,0,1
filtered_posters/poster_2119.jpg,Green Snake,16.928,2021-07-23,750,500,1,4
filtered_posters/poster_2120.jpg,Copshop,16.926,2021-09-09,750,500,4,5
filtered_posters/poster_2121.jpg,Spotlight,16.917,2015-11-06,750,500,3,4
filtered_posters/poster_2122.jpg,2067,16.952,2020-10-01,750,500,2,4
filtered_posters/poster_2123.jpg,Minamata,16.942,2020-03-13,750,500,0,1
filtered_posters/poster_2124.jpg,Royalteen,16.926,2022-08-17,750,500,2,2
filtered_posters/poster_2125.jpg,War of the Worlds: Annihilation,16.921,2021-12-22,750,500,1,1
filtered_posters/poster_2126.jpg,Master Z: Ip Man Legacy,16.892,2018-12-20,750,500,1,4
filtered_posters/poster_2127.jpg,The Blue Caftan,16.865,2023-02-10,750,500,0,0
filtered_posters/poster_2128.jpg,Dragonheart 3: The Sorcerer's Curse,16.885,2015-02-24,750,500,0,9
filtered_posters/poster_2129.jpg,Paradise Highway,16.845,2022-07-29,750,500,4,4
filtered_posters/poster_2130.jpg,Xtreme,16.843,2021-06-04,750,500,1,3
filtered_posters/poster_2131.jpg,Bye 2,16.836,2020-12-07,750,500,0,1
filtered_posters/poster_2132.jpg,Ride Your Wave,16.864,2019-06-21,750,500,1,5
filtered_posters/poster_2133.jpg,The Angry Black Girl and Her Monster,16.861,2023-06-09,750,500,2,3
filtered_posters/poster_2134.jpg,Barbie: Skipper and the Big Babysitting Adventure,16.839,2023-03-03,750,500,4,7
filtered_posters/poster_2135.jpg,"Extremely Wicked, Shockingly Evil and Vile",16.827,2019-05-02,750,500,0,4
filtered_posters/poster_2136.jpg,Never Back Down: Revolt,16.829,2021-11-15,750,500,3,5
filtered_posters/poster_2137.jpg,Sneakerella,16.816,2022-05-11,750,500,1,4
filtered_posters/poster_2138.jpg,Lena and Vladimir,16.803,2023-10-19,750,500,2,2
filtered_posters/poster_2139.jpg,The Port,16.823,2019-11-19,750,500,5,10
filtered_posters/poster_2140.jpg,Zeros and Ones,16.829,2021-11-18,750,500,5,6
filtered_posters/poster_2141.jpg,Judas and the Black Messiah,16.79,2021-02-12,750,500,3,6
filtered_posters/poster_2142.jpg,Dear Evan Hansen,16.801,2021-09-24,750,500,2,2
filtered_posters/poster_2143.jpg,Drifting Home,16.779,2022-09-09,750,500,2,8
filtered_posters/poster_2144.jpg,The Superdeep,16.759,2020-11-04,750,500,2,2
filtered_posters/poster_2145.jpg,Possessor,16.792,2020-10-02,750,500,0,0
filtered_posters/poster_2146.jpg,Replicas,16.765,2018-10-25,750,500,1,4
filtered_posters/poster_2147.jpg,Mrs. Harris Goes to Paris,16.75,2022-07-15,750,500,0,2
filtered_posters/poster_2148.jpg,Danger Close: The Battle of Long Tan,16.74,2019-08-08,750,500,0,2
filtered_posters/poster_2149.jpg,Book Club: The Next Chapter,16.744,2023-05-11,750,500,2,7
filtered_posters/poster_2150.jpg,Hard Kill,16.735,2020-10-23,750,500,2,3
filtered_posters/poster_2151.jpg,Anon,16.721,2018-05-03,750,500,0,2
filtered_posters/poster_2152.jpg,How I Became a Superhero,16.716,2020-11-19,750,500,8,14
filtered_posters/poster_2153.jpg,Freaks,16.742,2019-09-13,750,500,1,1
filtered_posters/poster_2154.jpg,Napping Princess,16.759,2017-03-18,750,500,1,4
filtered_posters/poster_2155.jpg,Terminal,16.716,2018-05-10,750,500,5,10
filtered_posters/poster_2156.jpg,Devil's Due,16.698,2014-01-08,750,500,1,1
filtered_posters/poster_2157.jpg,The Spacewalker,16.718,2017-04-06,750,500,0,3
filtered_posters/poster_2158.jpg,The Silence,16.688,2019-05-16,750,500,1,4
filtered_posters/poster_2159.jpg,King Tweety,16.693,2022-06-13,750,500,0,3
filtered_posters/poster_2160.jpg,Superintelligence,16.7,2020-12-11,750,500,1,3
filtered_posters/poster_2161.jpg,The Poison Rose,16.678,2019-05-23,750,500,2,2
filtered_posters/poster_2162.jpg,Step Up: Year of the Dance,16.676,2019-07-25,750,500,0,2
filtered_posters/poster_2163.jpg,Out of the Furnace,16.653,2013-11-09,750,500,1,2
filtered_posters/poster_2164.jpg,Beasts Clawing at Straws,16.662,2020-02-19,750,500,0,0
filtered_posters/poster_2165.jpg,Goodnight Mommy,16.681,2014-10-07,750,500,0,4
filtered_posters/poster_2166.jpg,Infidelity in Suburbia,16.667,2017-02-25,750,500,0,1
filtered_posters/poster_2167.jpg,Liz and the Blue Bird,16.649,2018-04-21,750,500,0,2
filtered_posters/poster_2168.jpg,Malcolm & Marie,16.649,2021-01-29,750,500,0,2
filtered_posters/poster_2169.jpg,Just Mercy,16.651,2019-12-25,750,500,3,4
filtered_posters/poster_2170.jpg,Dragonheart: Vengeance,16.625,2020-02-04,750,500,0,0
filtered_posters/poster_2171.jpg,Bungo Stray Dogs: Dead Apple,16.616,2018-03-03,750,500,3,6
filtered_posters/poster_2172.jpg,Then Came You,16.613,2018-12-05,750,500,3,3
filtered_posters/poster_2173.jpg,The Zookeeper's Wife,16.629,2017-03-24,750,500,1,1
filtered_posters/poster_2174.jpg,Born to Race: Fast Track,16.648,2014-03-20,750,500,1,1
filtered_posters/poster_2175.jpg,War,16.589,2019-10-02,750,500,2,8
filtered_posters/poster_2176.jpg,Tiger Stripes,16.576,2023-10-19,750,500,1,2
filtered_posters/poster_2177.jpg,Blade Runner: Black Out 2022,16.582,2017-09-26,750,500,2,4
filtered_posters/poster_2178.jpg,The Favourite,16.584,2018-11-23,750,500,1,3
filtered_posters/poster_2179.jpg,Strange Magic,16.633,2015-01-23,750,500,3,8
filtered_posters/poster_2180.jpg,Keeping Up with the Joneses,16.606,2016-10-20,750,500,3,6
filtered_posters/poster_2181.jpg,Mirai,16.566,2018-06-16,750,500,2,3
filtered_posters/poster_2182.jpg,Official Competition,16.564,2021-09-04,750,500,3,7
filtered_posters/poster_2183.jpg,On a Wing and a Prayer,16.547,2023-03-28,750,500,1,2
filtered_posters/poster_2184.jpg,The Snowman,16.603,2017-10-12,750,500,1,1
filtered_posters/poster_2185.jpg,Medellin,16.55,2023-06-01,750,500,6,9
filtered_posters/poster_2186.jpg,Scooby-Doo! and the Curse of the 13th Ghost,16.542,2019-02-05,750,500,3,5
filtered_posters/poster_2187.jpg,The Mauritanian,16.555,2021-02-10,750,500,0,0
filtered_posters/poster_2188.jpg,The Informer,16.525,2019-08-30,750,500,5,7
filtered_posters/poster_2189.jpg,Empire of Light,16.5,2022-12-09,750,500,2,2
filtered_posters/poster_2190.jpg,Catch the Bullet,16.517,2021-09-10,750,500,2,6
filtered_posters/poster_2191.jpg,Mune: Guardian of the Moon,16.515,2015-02-05,750,500,3,9
filtered_posters/poster_2192.jpg,I Origins,16.499,2014-07-18,750,500,0,0
filtered_posters/poster_2193.jpg,Haunt,16.475,2019-09-13,750,500,0,0
filtered_posters/poster_2194.jpg,H.P. Lovecraft's Witch House,16.496,2022-06-29,750,500,1,1
filtered_posters/poster_2195.jpg,Studio 666,16.47,2022-02-24,750,500,6,7
filtered_posters/poster_2196.jpg,Aunt,16.477,2021-07-28,750,500,3,5
filtered_posters/poster_2197.jpg,Your Son,16.537,2018-11-09,750,500,1,5
filtered_posters/poster_2198.jpg,Venus & Serena - From the Ghetto to Wimbledon,16.509,2023-07-14,750,500,1,2
filtered_posters/poster_2199.jpg,The Marsh King's Daughter,16.462,2023-09-28,750,500,1,3
filtered_posters/poster_2200.jpg,Think Like a Dog,16.446,2020-08-06,750,500,4,5
filtered_posters/poster_2201.jpg,Silverton Siege,16.44,2022-04-27,750,500,1,6
filtered_posters/poster_2202.jpg,Modest Heroes,16.468,2018-08-24,750,500,2,4
filtered_posters/poster_2203.jpg,Bros,16.422,2022-09-30,750,500,0,0
filtered_posters/poster_2204.jpg,Till,16.441,2022-10-14,750,500,1,2
filtered_posters/poster_2205.jpg,Lamb,16.404,2021-08-12,750,500,2,3
filtered_posters/poster_2206.jpg,We,16.401,2018-07-12,750,500,0,4
filtered_posters/poster_2207.jpg,Zombeavers,16.444,2014-10-20,750,500,3,3
filtered_posters/poster_2208.jpg,The Reef: Stalked,16.396,2022-07-14,750,500,0,0
filtered_posters/poster_2209.jpg,Under the Silver Lake,16.399,2018-06-21,750,500,0,1
filtered_posters/poster_2210.jpg,The Grudge,16.396,2019-12-31,750,500,0,2
filtered_posters/poster_2211.jpg,Orgasm Inc: The Story of OneTaste,16.378,2022-11-05,750,500,0,1
filtered_posters/poster_2212.jpg,Night Teeth,16.377,2021-10-20,750,500,0,2
filtered_posters/poster_2213.jpg,UglyDolls,16.362,2019-05-01,750,500,3,6
filtered_posters/poster_2214.jpg,Christmas ...Again?!,16.361,2021-12-03,750,500,2,2
filtered_posters/poster_2215.jpg,The Escort,16.388,2015-11-05,750,500,1,1
filtered_posters/poster_2216.jpg,A Boy Called Christmas,16.38,2021-11-24,750,500,4,15
filtered_posters/poster_2217.jpg,Marriage Story,16.354,2019-09-28,750,500,0,0
filtered_posters/poster_2218.jpg,Howl,16.352,2015-10-01,750,500,1,1
filtered_posters/poster_2219.jpg,To Kill the Beast,16.347,2021-12-10,750,500,0,2
filtered_posters/poster_2220.jpg,Kabayo,16.351,2023-05-26,750,500,3,7
filtered_posters/poster_2221.jpg,Another Body,16.35,2023-10-20,750,500,0,0
filtered_posters/poster_2222.jpg,"Goodbye, Don Glees!",16.353,2022-02-18,750,500,0,6
filtered_posters/poster_2223.jpg,The Scientist,16.347,2020-09-21,750,500,1,3
filtered_posters/poster_2224.jpg,Love Tactics 2,16.344,2023-07-14,750,500,2,2
filtered_posters/poster_2225.jpg,Dr. Cheon and the Lost Talisman,16.346,2023-09-27,750,500,1,2
filtered_posters/poster_2226.jpg,Antigang,16.317,2015-08-19,750,500,4,14
filtered_posters/poster_2227.jpg,Barbie in the Pink Shoes,16.332,2013-02-14,750,500,0,4
filtered_posters/poster_2228.jpg,Better Days,16.315,2019-10-25,750,500,1,3
filtered_posters/poster_2229.jpg,Green Room,16.323,2016-04-15,750,500,0,0
filtered_posters/poster_2230.jpg,Paupahan,16.278,2023-04-08,750,500,2,5
filtered_posters/poster_2231.jpg,The Innocents,16.275,2021-09-03,750,500,0,1
filtered_posters/poster_2232.jpg,Flora & Ulysses,16.274,2021-02-19,750,500,1,4
filtered_posters/poster_2233.jpg,Disobedient,16.272,2023-02-14,750,500,2,3
filtered_posters/poster_2234.jpg,The Seventh Day,16.305,2021-03-26,750,500,3,4
filtered_posters/poster_2235.jpg,Holy Spider,16.271,2022-07-13,750,500,1,2
filtered_posters/poster_2236.jpg,Puppylove,16.322,2013-06-29,750,500,0,3
filtered_posters/poster_2237.jpg,Irresistible,16.239,2020-07-01,750,500,1,1
filtered_posters/poster_2238.jpg,Making The Witcher,16.229,2020-08-26,750,500,0,1
filtered_posters/poster_2239.jpg,Sentinelle,16.233,2021-03-05,750,500,1,2
filtered_posters/poster_2240.jpg,Chemical Hearts,16.228,2020-08-21,750,500,0,4
filtered_posters/poster_2241.jpg,Rim of the World,16.216,2019-05-24,750,500,4,7
filtered_posters/poster_2242.jpg,Indemnity,16.215,2022-02-11,750,500,1,1
filtered_posters/poster_2243.jpg,24 Hours to Live,16.262,2017-10-26,750,500,1,3
filtered_posters/poster_2244.jpg,Masterminds,16.205,2016-09-29,750,500,2,6
filtered_posters/poster_2245.jpg,Bad Moms,16.272,2016-07-28,750,500,3,5
filtered_posters/poster_2246.jpg,What We Do in the Shadows,16.236,2014-06-19,750,500,2,7
filtered_posters/poster_2247.jpg,The Good Nurse,16.199,2022-10-19,750,500,2,3
filtered_posters/poster_2248.jpg,Groot's Pursuit,16.179,2022-08-10,750,500,1,3
filtered_posters/poster_2249.jpg,Beyond the Universe,16.179,2022-10-27,750,500,0,2
filtered_posters/poster_2250.jpg,The Banishing,16.18,2021-04-29,750,500,1,3
filtered_posters/poster_2251.jpg,Bad Samaritan,16.189,2018-04-19,750,500,0,2
filtered_posters/poster_2252.jpg,Old People,16.164,2022-10-07,750,500,0,1
filtered_posters/poster_2253.jpg,Serve the People,16.16,2022-02-23,750,500,2,2
filtered_posters/poster_2254.jpg,Deadlock,16.169,2021-12-03,750,500,3,5
filtered_posters/poster_2255.jpg,The Legend of Hei,16.185,2019-08-27,750,500,0,5
filtered_posters/poster_2256.jpg,Scooby-Doo! Return to Zombie Island,16.15,2019-09-03,750,500,2,8
